,borough,number_of_cyclist_injured,number_of_cyclist_killed,vehicle_type_code1,vehicle_type_code2,latitude,longitude
4533,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6153636,-74.0053956
4534,STATEN ISLAND,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.592342,-74.064186
4535,BRONX,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.82751,-73.92495
4536,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.6801937,-73.7554395
4537,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,,
4538,STATEN ISLAND,1,0,UNKNOWN,BICYCLE,40.6346086,-74.1580637
4539,MANHATTAN,1,0,TAXI,BICYCLE,40.8253798,-73.9400526
4540,MANHATTAN,1,0,UNKNOWN,BICYCLE,40.7994408,-73.9553035
4541,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.76813,-73.87625
4542,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7284761,-73.9756966
4543,BRONX,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.8518085,-73.9068207
4544,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8840347,-73.8979659
4545,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.617462,-74.01039
4546,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6538564,-74.0081666
4547,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6697798,-73.9582923
4548,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.73722,-73.9814
4549,BRONX,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.8265162,-73.9179381
4550,MANHATTAN,1,0,TAXI,BICYCLE,40.7916628,-73.9646839
4551,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7030344,-73.7971241
4552,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7954563,-73.9656282
4553,MANHATTAN,1,0,TAXI,BICYCLE,40.714645,-74.00994
4554,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8194332,-73.8897118
4555,BRONX,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.828303,-73.8829509
4556,BRONX,1,0,LIVERY VEHICLE,BICYCLE,40.8165102,-73.8898612
4557,BROOKLYN,1,0,BUS,BICYCLE,40.6227987,-74.0283499
4558,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7248742,-73.8065208
4559,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7186686,-73.9634925
4560,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,,
4561,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6431465,-73.9980109
4562,MANHATTAN,1,0,TAXI,BICYCLE,40.7427726,-73.986597
4563,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.660393,-73.7634164
4564,MANHATTAN,1,0,LIVERY VEHICLE,BICYCLE,40.7415488,-73.9895745
4565,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7688081,-73.9003338
4566,MANHATTAN,1,0,UNKNOWN,BICYCLE,40.7979885,-73.9619826
4567,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6874155,-73.9597127
4568,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7364936,-73.7974191
4569,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7269675,-73.8564592
4570,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.8543215,-73.9282531
4571,MANHATTAN,1,0,TAXI,BICYCLE,40.7415488,-73.9895745
4572,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.6790348,-73.8335027
4573,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.738796,-73.97716
4574,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7061827,-73.9284486
4575,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8352098,-73.8549717
4576,MANHATTAN,1,0,VAN,BICYCLE,40.7923625,-73.9641744
4577,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7272713,-73.8171717
4578,MANHATTAN,1,0,TAXI,BICYCLE,40.7313511,-73.9825546
4579,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6643036,-73.95729
4580,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6978048,-73.9697284
4581,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7328536,-74.0075232
4582,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7747353,-73.9881756
4583,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,,
4584,MANHATTAN,1,0,TAXI,BICYCLE,40.7263974,-73.9861638
4585,MANHATTAN,1,0,OTHER,BICYCLE,40.7109059,-74.014457
4586,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,,
4587,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6720449,-73.9601258
4588,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7953613,-73.9694168
4589,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6645366,-73.9970731
4590,BRONX,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.8517942,-73.9027759
4591,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.8031164,-73.9563196
4592,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8337795,-73.8483147
4593,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.772103,-73.9156079
4594,BROOKLYN,1,0,TAXI,BICYCLE,40.68821,-73.96583
4595,BRONX,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.8447177,-73.9122665
4596,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7101767,-74.0011362
4597,MANHATTAN,1,0,TAXI,BICYCLE,40.822258,-73.9561553
4598,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.730053,-73.7935239
4599,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.671645,-73.9625737
4600,MANHATTAN,1,0,TAXI,BICYCLE,40.7222821,-73.9801687
4601,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6980388,-73.9628402
4602,MANHATTAN,1,0,TAXI,BICYCLE,40.7242353,-73.9977848
4603,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7239206,-73.8943363
4604,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.6061312,-73.744262
4605,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8399027,-73.8756121
4606,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6905469,-73.9585786
4607,MANHATTAN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7408734,-73.9879831
4608,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7684858,-73.9555012
4609,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7209387,-73.993795
4610,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7070316,-73.8316582
4611,MANHATTAN,1,0,TAXI,BICYCLE,40.8634114,-73.9231348
4612,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.6769569,-73.8372789
4613,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7524033,-73.7594406
4614,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7911893,-73.8522796
4615,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.825801,-73.8897121
4616,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7397957,-73.7928803
4617,BROOKLYN,1,0,VAN,BICYCLE,40.6759273,-73.9560676
4618,BRONX,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.822117,-73.89689
4619,STATEN ISLAND,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6243593,-74.139181
4620,MANHATTAN,1,0,TAXI,BICYCLE,40.7701196,-73.9574027
4621,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8311297,-73.9174446
4622,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8724137,-73.8399608
4623,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7089008,-73.9658027
4624,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6932879,-73.9738559
4625,MANHATTAN,1,0,BUS,BICYCLE,40.7171751,-74.0128675
4626,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6585474,-73.9963345
4627,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.6932632,-73.8532358
4628,MANHATTAN,1,0,UNKNOWN,BICYCLE,40.823647,-73.9438444
4629,MANHATTAN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7756404,-73.9605114
4630,MANHATTAN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7940523,-73.9703673
4631,BROOKLYN,0,1,UNKNOWN,BICYCLE,40.7142083,-73.9281658
4632,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7571627,-73.7504248
4633,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6294862,-74.022639
4634,MANHATTAN,1,0,TAXI,BICYCLE,40.7808541,-73.9567097
4635,MANHATTAN,1,0,UNKNOWN,BICYCLE,40.8416802,-73.9393332
4636,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.696785,-73.9565804
4637,QUEENS,1,0,UNKNOWN,BICYCLE,40.7686182,-73.9250746
4638,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6915631,-73.9695221
4639,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8651455,-73.8398048
4640,BRONX,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.8524247,-73.8687243
4641,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7243014,-73.8451618
4642,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6529481,-74.0021659
4643,MANHATTAN,1,0,LIVERY VEHICLE,BICYCLE,40.7152351,-74.0054181
4644,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6469261,-74.0012504
4645,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.8410766,-73.9397674
4646,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7215948,-73.9747647
4647,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7250091,-73.8791998
4648,MANHATTAN,1,0,UNKNOWN,BICYCLE,40.7788219,-73.953985
4649,STATEN ISLAND,1,0,PASSENGER VEHICLE,BICYCLE,40.617789,-74.0811029
4650,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.877334,-73.8853163
4651,STATEN ISLAND,1,0,PASSENGER VEHICLE,BICYCLE,40.6475736,-74.0874238
4652,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7269334,-73.999917
4653,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7948514,-73.96236
4654,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6975554,-73.9118074
4655,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.778805,-73.947975
4656,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7648314,-73.8859504
4657,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,,
4658,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8335582,-73.8577325
4659,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8392461,-73.8700947
4660,MANHATTAN,1,0,VAN,BICYCLE,40.7232603,-73.9884301
4661,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6990904,-73.956074
4662,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6767852,-73.9691792
4663,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.675562,-73.9633322
4664,BRONX,1,0,UNKNOWN,BICYCLE,40.8630423,-73.8580599
4665,MANHATTAN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.868886,-73.917593
4666,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7586008,-73.9182023
4667,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.5755134,-73.9823973
4668,MANHATTAN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7378861,-73.9809038
4669,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8451394,-73.7857031
4670,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8446802,-73.8797596
4671,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6597279,-73.9567992
4672,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7451145,-73.9202037
4673,MANHATTAN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.8029708,-73.9638616
4674,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6915436,-73.9684944
4675,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8298685,-73.8954581
4676,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,,
4677,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7232788,-73.9825242
4678,STATEN ISLAND,1,0,PASSENGER VEHICLE,BICYCLE,40.6246026,-74.0795982
4679,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8770345,-73.8877359
4680,MANHATTAN,1,0,PICK-UP TRUCK,BICYCLE,40.7754808,-73.9802034
4681,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6920621,-73.9519029
4682,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7073878,-74.0054824
4683,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.8141445,-73.9557055
4684,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6507056,-74.0044903
4685,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.736176,-74.00353
4686,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7596718,-73.9272468
4687,QUEENS,1,0,PICK-UP TRUCK,BICYCLE,40.7260685,-73.9088906
4688,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.6858944,-73.8652337
4689,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6227987,-74.0283499
4690,MANHATTAN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7057932,-74.0038701
4691,BROOKLYN,1,0,TAXI,BICYCLE,40.7049577,-73.9315084
4692,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,,
4693,MANHATTAN,1,0,TAXI,BICYCLE,40.77549,-73.98218
4694,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,,
4695,MANHATTAN,2,0,PASSENGER VEHICLE,BICYCLE,40.77178,-73.9792
4696,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6981167,-73.9775324
4697,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.666396,-73.7517593
4698,BRONX,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.8265158,-73.8938662
4699,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8452223,-73.8661181
4700,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7631291,-73.9397152
4701,MANHATTAN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.72661,-74.00021
4702,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.6811205,-73.9644216
4703,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.84073,-73.84052
4704,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.6813619,-73.7972693
4705,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,,
4706,MANHATTAN,1,0,OTHER,BICYCLE,40.725432,-73.996771
4707,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.815845,-73.89544
4708,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.659017,-73.9567239
4709,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.882769,-73.8885978
4710,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6834728,-73.999726
4711,MANHATTAN,1,0,VAN,BICYCLE,40.7134676,-73.9985824
4712,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.80761,-73.9133955
4713,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.621147,-74.0041677
4714,MANHATTAN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.8012875,-73.9539333
4715,MANHATTAN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.8308918,-73.9413666
4716,STATEN ISLAND,1,0,PASSENGER VEHICLE,BICYCLE,40.6148547,-74.1079475
4717,MANHATTAN,1,0,TAXI,BICYCLE,40.7999588,-73.9605259
4718,BRONX,1,0,UNKNOWN,BICYCLE,40.8406495,-73.9190121
4719,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.82269,-73.94947
4720,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7323234,-73.9546088
4721,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.801167,-73.94763
4722,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.689582,-73.9721373
4723,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.6826893,-73.7531697
4724,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7105799,-74.0073764
4725,QUEENS,1,0,UNKNOWN,BICYCLE,40.7864297,-73.793266
4726,MANHATTAN,1,0,BUS,BICYCLE,40.8077723,-73.9454833
4727,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,,
4728,MANHATTAN,1,0,TAXI,BICYCLE,40.7278198,-73.9947504
4729,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.802488,-73.9567787
4730,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6779432,-73.8418444
4731,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.764534,-73.91639
4732,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7415488,-73.9895745
4733,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.664192,-73.841125
4734,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,,
4735,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7240986,-73.9509778
4736,QUEENS,1,0,BUS,BICYCLE,40.7619942,-73.9424705
4737,BRONX,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.8227143,-73.9031399
4738,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.846516,-73.89537
4739,BRONX,1,0,LIVERY VEHICLE,BICYCLE,40.8557873,-73.9055716
4740,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8799377,-73.8235721
4741,BROOKLYN,2,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.68871,-73.95499
4742,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7152372,-74.0133794
4743,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7022402,-73.8196424
4744,BRONX,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.8122647,-73.9205856
4745,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7293696,-73.9839983
4746,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7045249,-73.9283962
4747,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7244328,-73.9934591
4748,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6817692,-73.9675328
4749,QUEENS,2,0,PASSENGER VEHICLE,BICYCLE,,
4750,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.5747712,-73.8581433
4751,BROOKLYN,1,0,VAN,BICYCLE,40.6817692,-73.9675328
4752,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.8141049,-73.9408539
4753,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.6976722,-73.9667425
4754,BROOKLYN,1,0,UNKNOWN,BICYCLE,40.6766339,-73.9594344
4755,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8071867,-73.9242798
4756,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.616508,-74.0266472
4757,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6683599,-73.9559068
4758,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6282059,-74.0128576
4759,MANHATTAN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.728034,-74.0021503
4760,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6931192,-73.968811
4761,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.5952679,-73.7818348
4762,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.8421538,-73.9422783
4763,QUEENS,1,0,VAN,BICYCLE,40.716795,-73.9215399
4764,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.5608051,-73.9126898
4765,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8514695,-73.8955651
4766,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7730321,-73.9782834
4767,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.695616,-73.8297505
4768,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,,
4769,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.793326,-73.9746147
4770,BRONX,1,0,OTHER,BICYCLE,40.8147815,-73.8846401
4771,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,,
4772,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.76974,-73.9627027
4773,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7254356,-73.9517381
4774,MANHATTAN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.8133899,-73.9562587
4775,MANHATTAN,1,0,TAXI,BICYCLE,40.774807,-73.98442
4776,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.746395,-73.78933
4777,BROOKLYN,1,0,TAXI,BICYCLE,40.6969956,-73.9547447
4778,MANHATTAN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.8498946,-73.933311
4779,BRONX,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.832428,-73.905205
4780,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7916628,-73.9646839
4781,BROOKLYN,1,0,TAXI,BICYCLE,40.7237719,-73.9507904
4782,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7781668,-73.9745338
4783,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6932287,-73.9678445
4784,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,,
4785,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.763893,-73.9149938
4786,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8363929,-73.9158697
4787,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6495774,-74.0056615
4788,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.7001224,-73.9163157
4789,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7192284,-73.9628969
4790,MANHATTAN,1,0,TAXI,BICYCLE,40.750656,-73.99088
4791,BRONX,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.8296875,-73.8252953
4792,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7248254,-74.0016884
4793,BROOKLYN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7085426,-73.9274072
4794,MANHATTAN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7242353,-73.9977848
4795,MANHATTAN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7113923,-74.0085993
4796,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6585474,-73.9963345
4797,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6841576,-73.9690604
4798,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6557451,-73.9992576
4799,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.794235,-73.962814
4800,QUEENS,1,0,UNKNOWN,BICYCLE,40.7356559,-73.850999
4801,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7136919,-74.0137542
4802,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7966428,-73.9684772
4803,MANHATTAN,1,0,TAXI,BICYCLE,40.779998,-73.9769018
4804,MANHATTAN,2,0,MOTORCYCLE,BICYCLE,40.8634114,-73.9231348
4805,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8376538,-73.8999668
4806,BRONX,1,0,VN,BICYCLE,40.805557,-73.91047
4807,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.68898,-73.80505
4808,QUEENS,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.759884,-73.9368
4809,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.573019,-73.855163
4810,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7563999,-73.8045271
4811,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8624442,-73.8971422
4812,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.785171,-73.9731337
4813,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6673324,-73.9535212
4814,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7746848,-73.9038236
4815,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7336689,-73.8576535
4816,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6894687,-73.9691048
4817,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7738978,-73.9365751
4818,MANHATTAN,1,0,LIVERY VEHICLE,BICYCLE,40.8454401,-73.9386792
4819,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.8530633,-73.9309944
4820,MANHATTAN,1,0,VAN,BICYCLE,40.8220183,-73.9536697
4821,MANHATTAN,1,0,PICK-UP TRUCK,BICYCLE,40.8440499,-73.9411417
4822,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.7410276,-73.9941612
4823,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8267866,-73.8929336
4824,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.700567,-73.7640997
4825,MANHATTAN,1,0,PASSENGER VEHICLE,BICYCLE,40.8005073,-73.9679733
4826,MANHATTAN,1,0,TAXI,BICYCLE,40.7704232,-73.9622113
4827,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.6932048,-73.95399
4828,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,40.7786873,-73.91899
4829,BROOKLYN,1,0,PASSENGER VEHICLE,BICYCLE,40.718452,-73.948425
4830,MANHATTAN,1,0,BUS,BICYCLE,40.7149276,-74.0079396
4831,MANHATTAN,1,0,TAXI,BICYCLE,40.7722094,-73.9821793
4832,QUEENS,1,0,PASSENGER VEHICLE,BICYCLE,,
4833,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8123855,-73.9246821
4834,BRONX,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.8478155,-73.9075311
4835,BRONX,1,0,PASSENGER VEHICLE,BICYCLE,40.8062738,-73.914098
4836,BRONX,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,,
4837,MANHATTAN,1,0,SPORT UTILITY / STATION WAGON,BICYCLE,40.7724189,-73.9628637
